movieId,generated_review
e9454ff7-f4e8-3e9f-954c-9fa9b4f97abb,"An amateur detective is assigned to investigate the murder of a young woman in a small town in the South of France, where he must uncover the truth behind her disappearance and uncover the identity of the man who committed the crime and the circumstances surrounding her death. As he investigates the case, he uncovers a shocking truth about the woman's life."
e95092e7-b491-383c-ab3a-93003068089c,"Clarence, an ex-gangster who has been on the run from the law for years, is about to be released from prison when he is kidnapped by a group of gangbangers who want to use him as a hostage. But when he discovers that he is actually a kitten, he decides to rescue him from the clutches of his captors."
e97e8af9-f158-33a9-ad64-c296872751f6,"In the aftermath of the events of the first Hellraiser, the survivors of the Cenobite plague find themselves trapped in a mental hospital where they are forced to confront the evil of a mad doctor who has taken control of their bodies and is unleashing an evil force from the depths of hell."
e99509a8-7c1b-33dd-815f-4ec736667880,"Rachel, an alcoholic who has been drinking heavily, takes a train ride on her way home from work every day with her estranged husband and their two young children. On the train, she meets a mysterious stranger who seems to know her, and she begins to suspect that she is not who she seems."
e9c49811-e6e8-333e-b31d-175cb0a49bda,"A Chinese-American police officer is caught up in a massive drug smuggling operation in the city of Chongqing, China. He is the son of a notorious drug smuggler who was arrested for smuggling heroin into the city from the U.S. in the 1980s."
e9dbed8c-1984-33a2-88da-590b1eab3334,"Nancy, a surfer on vacation in the Caribbean, is caught in a shark-infested storm and forced to swim alone in the ocean with only a flare gun and her surfboard to protect her life. When she is attacked by a great white shark, she is forced to fight for her life and the life of her life as she fights to survive."
ea8083d1-3273-340c-a7a1-1e5c65d80041,"The story of a young woman who discovers a mysterious bottle containing a message in a bottle, which leads her to believe that she has found the key to solving the case of her missing sister's murder. As she tries to solve the case, she is drawn into the lives of her co-workers and friends, who all share a common connection to the bottle."
eb21478f-d732-30dd-a07f-2e2cb04a7e34,"The Teenage Mutant Ninja Turtles return to the streets of New York City, where they are confronted with a new threat: the evil Shredder, who has stolen the identities of the Turtles' arch-nemesis, Splinter. The Turtles are forced to team up with the Turtles’ arch nemesis Splinter to stop him from destroying the world and reclaiming his identity."
eb4eff30-3e8b-3a6b-b032-388edb72a602,A New York City police officer is accused of raping and killing a woman on a subway train in a case of mistaken identity. The case is the subject of an investigation by the New York Police Department and the U.S. Attorney’s Office for the Southern District of New York.
eb676f44-75de-3389-9462-3ec234c1babd,"A New Orleans lawyer and his wife are forced to take on a high-stakes legal battle when they are accused of fraudulently defrauding a New Orleans bank of $11 million in a multi-million dollar loan. As they try to prove their innocence, they uncover a conspiracy that threatens to unravel their lives and their families."
eb850781-5415-3c39-a2e5-21a5b6016b0d,"A man who has spent his entire life trying to be forgotten is suddenly thrust back into the spotlight when he discovers that he has been forgotten by everyone he knows, including the people he loves most in the world. As he tries to clear his name, he finds himself in a race against time to find out what happened before he was forgotten."
ed43cfdc-8c6b-320f-99d7-95ea39c03446,"A father-in-law takes his wife on a road trip with her husband and their two young children to a tournament in Las Vegas, Nevada, where they will compete in an arm-wrestling event. The event will be held at the Las Vegas Motor City Casino."
ed724d1c-2257-3567-b87a-4de49bb541d6,"In a post-apocalyptic world, a man is forced to live with his girlfriend in a hotel room in the middle of a forest, where he must choose between her and his own life. When he decides to leave the hotel, he finds himself in a world where he can do anything he wants, even if he has to live in the woods."
ee51c519-b518-3737-8643-ed8e92990ad4,"The story of a high school senior's life as he navigates high school, high school sports, and the pressures of high school life in the wake of a tragic accident that changes his life forever. The story is told through the eyes of a teenage girl and her best friend, who is struggling to make it through the school year."
ee5b9c3e-3cba-3430-a768-f19b5ce613dc,"A group of aid workers in the Bosnian war in the early 1990s are sent to the war-torn region of the Balkans to help the people of the region, but their efforts are thwarted by the brutal Bosnian Serb government and its ruthless leader Emir Kusturica, who refuses to let them work."
ee8a3a6c-576a-30d3-a523-421272137450,"The story of a young woman who is transformed into a creature and is forced to fight for her life against an evil force that threatens to destroy the world. Based on a true story, this is the story of her journey to save the world from the forces of evil and her transformation."
efa9e197-3ce3-3fe3-a4a3-95afc368242b,"A rock star's new home in Los Angeles is a dream come true for the first-time home buyer and his family. The house is the dream home of a rock star, and it's a dream home for the rock star family, too. This is the perfect home for rock stars and their families."
efc7035d-c8d3-34c1-8f49-02e9e8955d5f,"The story of Temple Grandin, a young woman with autism who, as a child, was diagnosed with severe autism at the age of three and raised by her mother in a home run by her eccentric father. As an adult, Grandin has become a world-renowned expert in animal behavior and the treatment of animals, and her life has changed the way the world treats animals."
f02e764f-22ff-3b5e-8dba-3828c379ffb1,"Based on the true story of the rescue of 12 boys trapped in a cave in Thailand for more than three years. Based on a true story, this is the story of how the boys and their rescuers were trapped in the cave for over three years and how they were rescued."
f054a377-b4fb-36f2-9030-3da19de89095,"The story of a waitress who falls in love with a serial killer who holds her captive in the basement of a New York City restaurant, where he tortures and tortures her and her dog. The story is told from her point of view as a waitress, a slave, a prisoner, and a prisoner."
f074af8f-158b-396e-9959-eaec89c07fcb,"A look at the world of nanotechnology, a form of nanomaterials that can be found in the body of a nanobot. Nanobots are the world's first nanobots, and they can only be found on the inside of a human body."
f12cadcb-995e-3f68-b71e-f6074f1106f7,"A look at the best and worst of baseball in New York, New York City, Los Angeles, and Miami. A look at some of the most memorable moments in the city's history. And a look back at the greatest moments in baseball history in Miami, Miami and New York."
f199b761-9480-3178-961c-315656e333f2,"The adventures of 101 Dalmatians, a ragtag group of mischievous dogs who are sent to London to rescue their owner from the clutches of Cruella De Vil, who is determined to make a fortune from the puppies' fur. But when they discover that she has a plan of her own, they set out on a quest to save their beloved pet from her."
f20e8995-4bf1-3e16-ba2b-e420b992a511,"Elaine is a woman who uses her beauty to seduce men, but when she falls in love with the wrong man, she finds herself trapped in a world where she can't escape the spell of the love she's cast on him. As she tries to free herself from the spell, she discovers that she's not the only one who can be seduced."
f3164cb1-6efd-3408-88c5-99c58d0a1501,"In the aftermath of the financial crisis of 2008, a group of Wall Street traders must work together to find a way to prevent the collapse of the U.S. economy and the global financial system from taking over the world's financial system. As the crisis deepens, the men and women at the heart of the Wall Street system are forced to work together in the face of a global financial crisis that threatens to destroy them all."
f33e80a6-e426-30e0-ad6c-732577502805,A look at the life of a New York City bus driver who was a member of the Italian mafia in the late 1960s and early 1970s. The bus driver was the son of a mobster and the father of a young Italian American boy who was murdered by a gangster.
f3a844ef-91ad-3344-8347-d884d0bad1df,"After the death of his wife in a car accident, a man who has spent the past 10 to 12 years unable to feel is forced to re-evaluate his life. He decides to demolish his own house in an attempt to find his way back to a sense of self, but when he discovers that he has no idea what he's looking for, he begins to question his own sanity."
f4182eee-3a0c-32c8-8b9a-9ba1a20b3f2c,"A former hitman for the Swiss intelligence service is recruited by an art collector to kill a famous rock climber in the Swiss Alps, only to find out that he is actually a spy for the U.S. State Department, and that the man he kills is a former member of the Swiss National Guard."
f4a229cd-915c-30d9-913c-d7845c702d78,"Mike Banning, a former CIA agent, is on a mission to bring down a terrorist network that has taken over the city of London. With the help of a team of elite soldiers, Banning is able to destroy the terrorist network and save the lives of thousands of people."
f4c92407-c6be-3121-9a8f-2e88c5218a27,"Michele is a woman whose life is turned upside down when she is sexually assaulted by a stranger. She is forced to confront her past in order to find out who is responsible for the attack and what she can do to avenge her rape. As she tries to figure out what to do next, she finds herself drawn to the man who raped her and is drawn to him."
f5491130-e2d9-3907-b70a-59e2b46fb243,"The story of two high school friends who reunite at their high school reunion and discover that they have fallen in love with each other, despite the fact that they are both still in high school. As they begin to fall in love, they realize that their friendship is more than just friendship."
f5859e9a-bd84-374d-99a6-e9fdb1c5378c,"Dory, a young sea creature with a short-term memory loss, is rescued from the depths of the ocean by the crew of the Finding Nemo, a rescue team led by Captain Nemo. Dory is reunited with Nemo and the rest of the Nemo crew, and they embark on a journey to reunite Dory with her family and find out what happened to her."
f5887081-be0a-3180-bf52-3bbfe520dac8,"The story of a young boy who discovers that he is not alone when he meets an extraterrestrial pilot who takes him on a magical journey to find his true love, the Little Prince, who has been missing from his life for a long time and is now living on a planet far away from his home."
f5bff418-b03f-3c39-95af-1535446b1f1c,"In a parallel universe where the world is ending, a team of superheroes is formed to save the planet from the end-of-the-world apocalypse. The team is led by a young woman who has the powers of a super-hero and is the leader of a team that can save the world."
f5c14967-37c2-3255-b760-872482aadd0b,"Nadine is a high school senior who has a crush on her best friend's boyfriend. But when she finds out that he's cheating on her with another girl, she begins to question her relationship with him. As she tries to figure out what to do with her feelings for him, she discovers that she's not the only one with feelings for the other girl."
f5db3ae0-893e-3743-8cdf-3c5ffaf5420b,"A look at the life of a single mother in Los Angeles, California, as she raises her son with the help of a pimp, a prostitute and a volvo driver to bring him to the top of the list of the world’s most sought-after sex toys."
f639ff01-58ec-3847-95a0-c1b1b8de5550,"In the aftermath of the Deepwater Horizon oil rig explosion in the Gulf of Mexico in April 2010, a team of oil workers must work together to save the lives of the 11 people who died on the rig and the millions of gallons of oil that spilled into the ocean."
f7c6e7f5-d3d3-3fd5-b7bb-bb0bdf4bdf9f,A wealthy philanthropist who has spent his entire life giving to his family and friends finds himself on the verge of a breakdown when he discovers that he has become addicted to pain-killing drugs. He is forced to confront his past and the pain he has caused others in order to save his family.
f7ed9542-d8f8-34ec-93d4-87303f05cf27,"When a wealthy couple moves into their suburban cul-de-sac, they are surprised to discover that they are not the only ones who can keep up with the Joneses. When they discover that their neighbor is a former CIA agent, they set out on a mission to find him and bring him to justice."
f814f555-693d-34fb-844f-6286e325f607,"Snow White and the Seven Dwarfs, who live in the forest, find themselves in danger when they are kidnapped by the evil queen of the forest and forced to flee to the kingdom of Snow White, where they are rescued by the King of the Forest and his seven dwarfs."
f8661d27-5c05-3127-8961-a95c9c777ce9,"A group of thieves who have spent their entire lives stealing from the rich and famous get caught up in a game of cat-and-mouse when they discover that they can steal anything they want. But when they find themselves caught in the middle of an elaborate heist, they realize that they have no choice but to do what they have always dreamed of."
f8dfafa3-4a2d-388f-af56-1401ca760b66,"Manny and his family are on a collision course with a group of prehistoric animals as they try to survive the end of the Ice Age and the coming of the next Ice Age. As the ice begins to melt, Manny and the rest of the group are forced to deal with the consequences of their actions, including the loss of their home and the discovery of a new planet."
f93fd0e2-42cf-3425-86a4-96090ed8ec13,"Batman and Superman are locked in a battle for the soul of the universe as they face off against the Man of Steel, who has returned to Earth to reclaim his rightful place as the leader of the Justice League. With the help of Bruce Wayne and his new ally, Commissioner Gordon, Batman and Superman face off in an epic battle that will change the course of history forever."
f94a79d2-9b44-3c24-b5f6-8a4f43723abf,"In a post-apocalyptic New York City, an ex-special forces agent and a former FBI agent are recruited by a mob boss to help him pull off a massive heist that will change the course of the city's criminal underworld forever. But when they find themselves caught in the middle of the heist, they are forced to confront their inner demons as they try to protect the lives of the people they love."
fa6f5302-7dae-3a4d-9d67-b9eb02fe4d51,"The story of Jesse Owens, the first African-American athlete to win four gold medals at the 1936 Berlin Olympics, and the events leading up to his historic feat. The film follows Owens as he prepares to compete in the 1936 Olympics in Berlin, Germany, where he must contend with the racism of the Nazi regime and his own personal battle with his conscience."
fadf6d4d-e77d-376f-b0d6-a06c706ad36f,"Shideh, a young Iranian woman living in a small town in the 1980s, is haunted by the ghost of her dead mother, who haunts the house she shares with her husband and their two young children. When her husband is killed, Shideh and her children are forced to live in the house alone, and she is forced to confront the ghosts of her mother's past."
fd6c7fb6-2b9e-3d01-aed1-8fe8769ed7be,The U.S. Army is on the brink of war with an alien race known as the Extraterrestrials. This is the first time the U.N. has been involved in a combat mission with extraterrestrial life. The mission is to destroy the alien race and bring them back to Earth. This mission will be the first of many.
fe511e11-af22-3d47-bdaa-d2ed7fa48cb0,"A reporter for a popular financial news network is hired to investigate a scammer who claims to be the world's biggest money man. But when she discovers that he is in fact a con artist, she is forced to confront her own conscience as she tries to uncover the truth about the scam."
ff1e6c20-ae31-3848-be11-50919430c172,"The story of a journalist's investigation into the world of online tickling, a sport of endurance and endurance endurance, and the people who compete in it, as he uncovers the dark side of the sport and the dark web world of cyberbullying and identity theft."
ff644c3b-5092-387c-9064-c42756db9308,"In Rome, Italy, a young woman and her best friend have a one-night stand in a hotel room in the middle of the city. The night turns into a night of passion and passion as the two women discover their true feelings for each other and their mutual desire for one another."
ffc7cd66-12da-3909-a2af-0cc415788315,"The story of a small-town girl who grew up in a small town wrestling ring in the 1980s. Her father was abusive and she grew up to be a strong-willed fighter and a champion. Her story is the story of her journey to overcome her fears, overcome her fear and overcome her past."
001714e2-08b1-348c-811e-784265de86b6,"A dog named Bailey is reincarnated into a different dog every time he dies, and he has no idea what his purpose in life is. His purpose is to be reincarnated again and again, and each time he's reincarnated, he finds himself in a different life, each time with a different purpose."
00caf581-8374-38ac-850e-d99ca9a0ef6b,"Based on the award-winning film by the same name, this is the story of a young boy's journey to find his place in the world. The film is based on the true story of one of the best-selling novels of the 20th century, ""The Little Prince""."
012453f3-a42a-36fc-b86c-02ff8e92ee64,"In 1979, the lives of Elaine Miller and her family are transformed by the arrival of a new generation of women in the United States. As they adjust to the changing times, Elaine is forced to re-evaluate her relationship with her mother, her father, her sister and her husband."
018c7b78-8885-37eb-84e4-3d9324ee8e86,"Valerian and the City of a Thousand Planets is a world in which humans and aliens live side-by-side in peace and harmony. But when Valerian is sent on a mission to find out what happened to his mother, he finds himself in the middle of a race against time to save the future of the universe."
01a7556c-7fa0-383e-8342-9497a09986b1,"The story of a successful heist in New York City and the moment the thieves realize that they've been mistaken for the wrong person. The story is about a man who is mistaken for a woman who has stolen a briefcase from him, and how he tries to figure out who she is."
01bfba9e-6874-3c48-9b78-1a92ac78f434,"A young woman and her mother are kidnapped from their suburban home and taken to a secluded rural town, where they are subjected to a series of horrific acts of torture and murder. As they are held captive, the three women are forced to confront their own inner demons as they struggle to survive in the midst of a terrifying nightmare."
02882281-ea3e-3c2c-8903-7092cee45233,"The story of Boston Marathon bombing survivor Jeff Bauman, who lost both of his legs in the bombing of the Boston Marathon in April 2013, and his struggle to rebuild his life after losing them in the terror attack that changed the course of his life and the lives of those around him."
02c07b1c-6360-3e40-86a4-540dd8bc021c,"The story of a small village in Northern Iraq, where a group of American soldiers are forced to live under the rule of the Islamic State of Iraq and the Levant (ISIL) during the occupation of the region by the U.S. Army in the early 1990s."
02ebeba5-54b1-37cc-aeaa-4e634bc7a2b3,"A look at the world of nanotechnology, a form of nanomaterials that can be found in the body of a nanobot. Nanobots are the world's first nanobots, and they can only be found on the inside of a human body."
032949e6-9b19-354a-aac7-9098c731ade2,"Bo is a street magician who has been training to be a professional magician since childhood, but when he gets caught up in a drug deal gone wrong, he finds himself on the run from the law and a gang of drug dealers. When he is caught in the middle of a shootout with the drug dealers, Bo is forced to use his magic to save the lives of those around him."
045073fc-cc21-394e-b004-dbe480537bd5,"In a world in which humans are dying out, a car race is the only way to save the planet. But it's a race against time, and the only one who can win is the one who has the right to win. The winner will be the winner of the race."
05b516a4-8f4f-3d45-8dac-58d9f9b61124,"In the aftermath of the 2013 Boston Marathon bombing, Boston police, the FBI, and the Boston Marathon Police Department work together to track down the suspects and bring them to justice. As the manhunt for the bombers intensifies, Bostonians and law enforcement alike come together to help each other in the wake of the terror attack."
07402859-ea8c-3a81-9310-3b5232a1083c,"A musical about the loss of a beloved family member, this play is based on the true story of the tragic death of a young boy in Afghanistan in the 1980s and 1990s. The story is told from the point of view of the boy's father, who was killed in the war."
086fe48c-83df-3cf2-aece-7c832f344876,"In a post-apocalyptic world, survivors of a deadly virus have been left to fend for themselves in the wilderness. When a group of survivors are forced to camp out in the woods, they discover that they are not the only ones affected by the virus, and that they must band together to survive."
09447d33-e2a6-36e1-866c-1c258b2dd687,"In the wake of the death of her beloved doll Annabelle, Ed and Lorraine O'Conner are forced to confront a terrifying new threat when they discover that the doll is not only alive and well, but also possessed by the spirit of a young girl they raised as a child."
098c15c2-2429-358a-99b6-2e8b63d142f1,"A look at the life and career of Steven Spielberg, from the boy wonder who fell in love with movies as a child to the filmmaker who went on to become one of the most influential directors of all time. The filmography traces the evolution of the man who grew up in a small New England town in the 1950s and 1960s, from his early days as a cinephile to his rise to the top of the industry."
09cd46ac-00d2-3aca-bf4f-e61416daddfc,"A look at the world of nanotechnology, a form of nanomaterials that can be found in the body of a nanobot. Nanobots are the world's first nanobots, and they can only be found on the inside of a human body."
09dd2a66-6992-3948-b62e-27b351c62205,"In a world where everyone is connected via social media, a young woman's life is turned upside down when she discovers she is the only member of a secret social network that allows her to see her entire life in one place. But when she learns that she is not alone, she begins to suspect that she may not be the only one who can see her."
0b50d1b4-e68f-380f-a68c-042ee9b3576f,"Star-Lord, Gamora, Drax, Rocket, Groot, and Peter Quill are reunited with the rest of the Guardians of the Galaxy after the events of the first film, and they must team up to save the planet from the clutches of the evil Gamora and the evil Drax."
0c11bf1e-2b2b-333c-b77e-95649146c944,The story of a man who travels back in time to a nuclear war-torn Paris during World War II to find out what happened to him and his family during a nuclear attack on the French capital. The film is based on the true story of an experiment that took place at the Orly airport.
0c5aa37f-a372-3b09-933d-2e203e4eca99,"A father and daughter trip to Thailand to visit her father's old high school in Bangkok, Thailand, where they met up with his ex-wife and their daughter, who is now living with her father in Thailand. The trip was inspired by their friendship from their time together at high school, when they first met."
0d31307d-74bf-3741-855f-72d2f809fe5d,"The story of FBI Special Agent Mark Felt, the man who helped bring down the Nixon White House during the Watergate scandal of the 1970s and 1980s. Felt was the FBI's Deep Throat, a man who was responsible for uncovering the Watergate cover-up of the Watergate burglaries and the coverup of a top-secret FBI investigation into Watergate."
0e4f0a34-c2c6-3a36-a9ee-743e030c2d6d,"A look at the life of a sniper, a sniper and a sniper's wife, and what it means to be a sniper in the world of the United States of America. This is the story of one sniper's life, and his journey to uncover the truth about his past."
0f965240-d131-389f-bc78-d2ee46c76010,The story of a young girl who is kidnapped and held captive by a serial killer and released from a grave in the middle of the night. The girl is released from the grave and her captors try to convince her to return to the grave to prove her innocence.
0fb2ec5f-eff9-3eac-8340-f1d97b9eaebb,The story of a man who discovers an alien spaceship crashed in the Canadian wilderness and finds a way to survive by hunting and skinning the creatures that live in the wilderness. The story is based on a true story of survival in the wilds of North America and the discovery of an alien race that has invaded the Earth.
107c4c65-b0c5-3ab6-a7f2-d692434fb262,"The story is based on a popular children’s' book and is set in the 1940s and 1950s, when a young boy is sent back in time to a time when the family lives in a mansion in the 19th century, where he meets a mysterious woman who tells him that she is the ghost of a woman who once lived there."
10dc03b6-88df-344a-aefc-086e6e7d2c86,"The story of Jacqueline Kennedy, the former First Lady of the United States, who, after the assassination of President John F. Kennedy in 1963, struggles to deal with the grief of her husband's death and the aftermath of the assassination itself. The film is based on the true story of the life of Jackie Kennedy, who was married to President Kennedy from 1961 to 1963."
12403ae4-6109-346f-9625-d7dba5f3cea0,"The story of Percy Fawcett, the explorer who discovered the lost city of Z in the Amazon in the 1970s, and the journey that led to his discovery of the ancient ruins of the city and the discovery of his own personal connection to it. The story follows the life of Percy, a man who has spent his entire life searching for Z, and his quest to discover the truth about the origins of the Amazon."
12c5061d-41e1-378b-9cc2-d64f3468af9c,"A look at the life of President Barack Obama, from his time in office to his time as a candidate for the White House, and his life as a journalist, writer, activist, and tattoo artist. A look at Obama’s life from his early years as a young man to the present day."
1346bfa1-8d39-3f33-a3c7-36c10fd9d654,A group of thieves rob a bank and use a stolen motorcycle to get away with their loot. The thieves then use the motorcycle as a getaway getaway vehicle and use the getaway driver as a human shield. The robbery ends in a double-cross as the thieves attempt to flee the scene.
145cf1a1-b53e-30e3-9677-9d0441e1cc0d,A police investigation into the disappearance of a British businessman in India has uncovered a shocking cover-up involving the use of nerve gas in a nerve gas attack on the country’s nuclear power stations. The investigation was launched after the body of the missing man was found in a remote village.
14853485-a6a5-37ba-b98b-49f27115f8e4,"A young man with a tinnitus and a love of music finds his life turned upside down when he is arrested for a heist and forced to listen to music in his car while on the run from the police. As he tries to escape, he finds himself in the middle of one of the biggest heists in the history of crime."
15afca5a-eba5-300c-b2b5-896e81049802,"A disgraced ex-cop is released from prison after serving time for a crime he didn't commit. After his release from prison, he returns to his former life as a police officer in a small town in New York City, where he meets a woman whose life is turned upside down by his return."
15cc31c8-24a8-3da8-a8f4-41bef5412b81,"A documentary about typewriters and the people who still use them. The film follows the lives of a group of typewriter enthusiasts in California as they try to keep their beloved machines alive in the digital age, while also exploring the ways in which technology has changed the way we write."
16c39ad7-8352-34c2-8fcf-66ad01d149b0,"Dominic Toretto and his team of super-fast cars are on a mission to stop a nuclear submarine from destroying New York City. But when they find themselves caught in the middle of a race against time, they are forced to confront a new threat that threatens to destroy the entire world."
182fada3-2b69-3a8d-9c86-271f9a1f86ed,"The story of Dr. Grigory Rodchenkov, the Russian scientist who helped uncover the Russian Olympic doping program, and his journey to uncovering the truth about the world of doping in the Olympic Games in Sochi, Russia, from the first to the last day of the Games."
184660f2-4b23-3d3f-bc46-f4cfd769e70d,"Pee-wee Herman returns to his childhood home to celebrate Christmas with his family and friends, only to find that he's not the only one who's missing. He's also missing his mom and dad, and his best friend, who's gone off on a wild adventure of his own."
18773594-bc54-3b75-b463-5d938ab34cf2,"Based on a popular Japanese manga series. Based on the life of a samurai in the feudal Japan of the Meiji period, this is the story of a young samurai's life in feudal Japan during the Tokugawa shogunate. The story is based on the popular manga series, ""Bakumatsu""."
1941708f-7ac1-353d-b54d-6a804228100e,"In the aftermath of the Armenian Genocide of 1915, the Ottoman Empire's brutal crackdown on the Armenians coincides with the outbreak of World War I and the rise of the First World War. In the wake of the genocide, the lives of the survivors are torn apart as they are forced to flee their homes and families in search of safety."
19b3ce59-1a84-3c4c-8bcf-0cd5e9c88cbf,"Wolverine returns to the wilds of the American West with the help of his old friend Professor X, who has returned to the United States to help him find a way to avenge the death of his wife and unborn child. The two embark on a dangerous journey across the vast wilderness in search of a cure for a mysterious illness that has ravaged his family and the world."
1a6c1986-4892-368a-a500-474cba1b357d,"A look at the world of nanotechnology, a form of nanomaterials that can be found in the body of a nanobot. Nanobots are the world's first nanobots, and they can only be found on the inside of a human body."
1b301a17-bd58-3c5a-bd21-3e1ee81006c5,"Icelandic volcano erupts in the middle of the night, unleashing a wave of ash and lava that erupts from the surface of the earth. The volcano is the only thing standing in the way of an ice-covered world in the face of a global ice storm."
1b320406-964e-3f6c-b6ca-6751df7a63b1,"Award-winning author Stephen Chbosky tells the story of 10-year-old Auggie, a boy with facial differences who is bullied at school for being different. When his mother, Miranda, and her husband, Julian, decide to send him to a private school for the disabled, Auggie's life is turned upside down when he meets a boy named Jack, who has been bullied for his differences."
1ba6ef4a-92be-3e17-aec9-ca01e12d2dc4,"The crew of the USS Covenant is on a mission to find the lost colony ship Covenant, which has been stranded in deep space since the destruction of the Nostromo in the 1980s. The crew is forced to confront a terrifying new threat when they discover that they are not alone in space."
1c976235-c69a-3f39-aeef-df9a382e92de,"A look at the world of nanotechnology, a form of nanomaterials that can be found in the body of a nanobot. Nanobots are the world's first nanobots, and they can only be found on the inside of a human body."
1cf2e061-6fc0-3b14-8c99-e56929e268bc,"The story of a wealthy New York City businessman who loses his job and his wife in the wake of 9/11 and is forced to confront his past in the aftermath of the terrorist attacks on the World Trade Center on September 11, 2001, and his marriage to his ex-wife, a woman who was killed that day."
1d3098c0-3eb9-334e-9b8f-45bd2714de73,"The true story of Tommy Wiseau, the man behind The Room, a cult classic about the making of a bad movie that became a cult phenomenon. The Disaster Artist tells the story of Wiseau's life and career from his early days as a struggling actor to the creation of The Room and his relationship with his director brother."
1d67bd98-85c2-3303-9075-a8fd00d8047b,"A look at the world of nanotechnology, a form of nanomaterials that can be found in the body of a nanobot. Nanobots are the world's first nanobots, and they can only be found on the inside of a human body."
1d826680-7a29-3609-ba5f-0d8b641a1191,"When a white couple moves into a luxury gated community, they are shocked to discover that they live next door to a group of African-American men who have been living there for years. When they discover that the men are actually black, they begin to suspect that they may be responsible for the deaths of their guests."
1f141119-a993-30bb-a8f4-8f59f14f3a03,"An atheist loner in his 90s, Lucky is a widower who lives alone on the outskirts of Los Angeles with his three best friends. He has no idea what he wants to do with the rest of his life, but he does know that he has one thing in common with his best friend: he's never had a good day in his life."
1f33e2b1-8e17-33e4-9fca-9ab1b477069b,"A Korean-American man and a 20-year-old woman are strangers in the small Indiana town of Columbus, Indiana, when they are drawn together by their shared love of the city's beautiful buildings. As they explore the city, they find themselves drawn to each other and the buildings that surround them, as well as to their own inner worlds."
1fa255d7-5bf7-37a4-b083-7736db210ee1,"The story of a man who is accused of being the Grim Reaper, a grim reaper, and his unlikely friendship with a young man who has been sent to the afterlife to face his fate in a trial that will determine his fate and the fate of the entire world."
1fa5115e-0ec8-34dc-be6a-356d005eb32f,"Shoko, a shy teenager, is bullied by a bully at her high school. She is forced to confront her inner demons and confront her own inner demons in order to find her way out of the shadows of her past and into the bright light of her present."
1ff8f245-1eab-31d5-b9cf-1276b9d29f10,"A woman with a mental illness wakes up one morning to find that her husband has left her and their three children alone in the house. When she discovers that he's gone to work, she decides to take care of the kids herself. But when she discovers she's not alone, she begins to question her own sanity and her relationship with her family."
204e234d-dbf5-3012-83ae-b1268d9d9780,"The story of two best friends who embark on a road trip to win the heart of a high school beauty queen, only to find themselves caught up in a race against the clock to find the perfect match for each other and win the girl of their dreams, as they embark on an epic road trip across America."
21dadc1f-b7d8-37aa-84f8-76b22feb6712,"Ruth, a young woman living in the suburbs of Los Angeles, has been living a quiet life with her boyfriend and their daughter. But when her boyfriend is murdered, she decides to become a vigilante vigilante to avenge him. But she soon finds herself caught in a web of lies, lies, and lies that threaten to destroy her life."
21fd525f-0d29-3099-bc2a-bdf3c531d165,"In a post-apocalyptic future, a young man is trapped in a time machine that allows him to travel back in time to the past and save his family from a deadly virus that has wiped out the human race. As he travels through time and space, he finds himself in a race against time to find his family before it's too late to save them."
2205581a-5977-3a17-8259-4791bd5188b3,"Sook-hee, a former assassin, is released from prison after serving a sentence for the murder of her mother. She returns to her hometown to find that she has been framed for her mother's murder and is forced to face the consequences of her actions. Her life is turned upside down when she discovers that she is not the only one responsible for the crime."
223e8d25-4a9e-3220-bc6b-c6759131908c,"The story of a young woman's journey through the world of cancer treatment and the love she finds in the midst of her battle with the disease, and her relationship with the man who loves her so much, as she faces her own terminal illness and the end of her life."
228aacac-3572-32bf-945b-b719d0ab95ad,"The 13th is a documentary about the impact of mass incarceration in the United States, from the abolition of slavery to the creation of the modern-day prison system. The film follows the lives of two men in the U.S. as they are sentenced to life in prison for a crime they did not commit. The 13th chronicles the history of the American prison system from its origins in slavery to its current state."
22940c20-37cd-376a-8ac9-9ce17b0a9799,"The King of the Apes has returned to his island home, Skull Island, where he lives in peace with his ape friends and family. But when a group of scientists discover the island is under attack from a mysterious new species of ape, they are forced to fight to protect it from the creatures that live on the island and the humans who live there."
22d43f49-6195-3595-b7cd-57b102c3de97,The story of a rookie police officer who falls in love with a stalker on the streets of New York City and is forced to confront her past in order to save her life. The story follows the life of a young woman on the run from her stalker and her struggle with her past.
230990ed-b8b3-31df-8892-3b57565e868a,"ine.com is a weekly, in-depth look at what's happening in South Korea. Visit the site to see what's going on in the South Korean capital, Seoul, and the rest of the country. For more information, visit: www.southkorea.com."
239e0252-0282-3243-89a2-e7783d481105,"An anthology of horror stories about a young woman who falls in love with an evil doll and is possessed by the doll's evil twin sister, who is determined to use her to her own ends and bring her sister back to life and wreak havoc on the human race."
23d9f355-c290-3b60-8534-543bcf5656fd,"Diana Prince is born into the Amazonian tribe of the Amazons, where she is raised to believe that she is the daughter of Zeus, the god of war. When she is kidnapped by the Man of Steel, she is taken to the surface by a group of men led by Steve Trevor, who wants her dead. She is forced to confront her past and confront the man of her dreams, as well as the man she loves, in order to save the world."
2523f636-af47-38cb-8734-cf831843b40b,"A 30-year-old college dropout and her best friend move to Austin, Texas, to pursue her dream of becoming a filmmaker. When she meets a young woman named Emily, she falls in love with her, only to discover that she is not who she seems to be and that she has no idea who she is."
